Ensembl_geneID	HGNC.symbol	logFC	t	P.Value	adj.P.Val
ENSG00000198912	C1orf174	-0.7963230876546	-9.98296229095169	9.99168225922591e-16	1.23808372791441e-14
ENSG00000131697	NPHP4	-0.764459068832821	-6.48024664377373	6.84327755975759e-9	3.17904907444609e-8
ENSG00000069424	KCNAB2	0.30917649192277	1.88820623596563	0.0626083935462114	0.0892355626180721
ENSG00000116251	RPL22	1.20905841380208	14.8797699987998	8.47770041372875e-25	3.87321333187771e-23
ENSG00000226944	NA	4.19975844616511	13.3565133275849	4.20680847994607e-22	1.30800582182027e-20
ENSG00000158286	RNF207	-0.359770445634441	-1.76782000876599	0.0808880589157585	0.112321762364982
ENSG00000116237	ICMT	-0.511282314313353	-5.98683307044247	5.71393689309599e-8	2.28149822675581e-7
ENSG00000158292	GPR153	-2.00163427812776	-7.92235714864892	1.12055390845468e-11	7.87200841964605e-11
ENSG00000097021	ACOT7	-0.94361988372464	-6.75558555349549	2.05209583620112e-9	1.02734816518276e-8
ENSG00000215788	TNFRSF25	-1.00673723245886	-3.86800902887848	2.21857437243538e-4	5.01344060742801e-4
ENSG00000171680	PLEKHG5	-0.204996160649038	-1.54362742679345	0.126609027410653	0.167581046135189
ENSG00000162408	NOL9	-0.386028464433372	-4.84547657343538	6.05065617040166e-6	1.77025514443117e-5
ENSG00000204859	ZBTB48	0.0897207806565632	0.753567096394671	0.453312228137919	0.516281596024506
ENSG00000162413	KLHL21	-0.413444827890653	-3.88957364145659	2.05914965669587e-4	4.67520253359346e-4
ENSG00000116273	PHF13	0.0312565562439011	0.36312787194694	0.717463144971764	0.763747421402816
ENSG00000041988	THAP3	0.927748420694802	11.6037049933447	7.50665966659175e-19	1.45918165906889e-17
ENSG00000007923	DNAJC11	-0.338747415324316	-2.93992616747239	0.00428581805906263	0.0077479284211748704
ENSG00000171735	CAMTA1	0.354721184037586	4.87601088982095	5.37125583266112e-6	1.58181776681219e-5
ENSG00000049245	VAMP3	0.86335442789859	15.0955172441567	3.60383326559792e-25	1.72881030083969e-23
ENSG00000049246	PER3	0.282200570993874	1.66367473289822	0.100074039734017	0.135887030095766
ENSG00000116288	PARK7	-1.79908878007833	-25.6603287967139	1.85048091230007e-40	4.68974709698387e-38
ENSG00000116285	ERRFI1	-0.374604387174658	-2.09555301728214	0.039270932259775	0.0586096846792554
ENSG00000142599	RERE	-1.03052155426399	-6.54040670583138	5.26570423773313e-9	2.49572827527281e-8
ENSG00000074800	ENO1	-0.422561380178645	-3.4301946153643	9.5489168472293e-4	0.00193630813846594
ENSG00000142583	SLC2A5	2.95585190167896	13.1042804068755	1.20882970910184e-21	3.44734621075499e-20
ENSG00000180758	GPR157	0.0557488633063326	0.252858420639457	0.801023543315232	0.834705060807618
ENSG00000228526	MIR34AHG	-1.12406318693435	-5.3721890665316	7.39891517096004e-7	2.495786754805e-6
ENSG00000049239	H6PD	-1.13913868221685	-10.9611176996105	1.2669993673921e-17	2.07540676863546e-16
ENSG00000171621	SPSB1	-0.84748378112133	-4.53021755785297	2.02518875472611e-5	5.45136981031686e-5
ENSG00000171612	SLC25A33	0.533118728077615	4.44463792728956	2.79114098596812e-5	7.33841339846265e-5
ENSG00000188807	TMEM201	-0.174392841375373	-2.27060408336906	0.0258486853575138	0.0399263502440347
ENSG00000171608	PIK3CD	-0.0821575434770997	-0.54873133530209	0.584711763677547	0.641339899535915
ENSG00000171603	CLSTN1	-0.721067864875261	-9.92497014682572	1.29709924472528e-15	1.58387609592272e-14
ENSG00000178585	CTNNBIP1	-0.0440865578227205	-0.405080967295472	0.686494718274732	0.735033643353225
ENSG00000162441	LZIC	-0.0043816222440789	-0.0544326198708875	0.956725636255528	0.965998075593346
ENSG00000173614	NMNAT1	0.197307844204258	1.97459421827803	0.0517502269102628	0.0751388009792076
ENSG00000162444	RBP7	-0.0818059732200052	-0.403034278803723	0.687993655054908	0.736403759239582
ENSG00000130939	UBE4B	-0.450418323061226	-4.93014933649742	4.34495891636559e-6	1.29865349721012e-5
ENSG00000054523	KIF1B	0.0496651187332615	0.595858882425809	0.552944691235284	0.611187713353549
ENSG00000142657	PGD	-0.497739932458117	-6.35994507652752	1.15338719281297e-8	5.16582086490958e-8
ENSG00000160049	DFFA	-0.198353434451097	-3.51178631480635	7.33414682348916e-4	0.00152048557081504
ENSG00000142655	PEX14	-0.220972418568113	-3.13969324741291	0.00236649581506685	0.00447827159593942
ENSG00000130940	CASZ1	-0.207985625809808	-1.81290757350472	0.0735815224524058	0.103224029130223
ENSG00000272078	NA	-1.11578174779625	-4.39141032905989	3.40195226461252e-5	8.84191618000685e-5
ENSG00000171824	EXOSC10	0.0326343975885122	0.262657330967459	0.793487141264036	0.827750798497867
ENSG00000198793	MTOR	-0.321691312742764	-3.48639588393712	7.96511044226893e-4	0.00164091048252387
ENSG00000171819	ANGPTL7	2.21353559206965	6.38966925853549	1.01407527294572e-8	4.57850724914519e-8
ENSG00000120942	UBIAD1	-0.296012387734207	-4.14098274777462	8.48298505755519e-5	2.0638191503909e-4
ENSG00000204624	DISP3	-2.36999592108714	-7.71695435072341	2.82900028687342e-11	1.85996729580439e-10
ENSG00000116661	FBXO2	1.58133663038656	9.31778705985496	2.01258963297088e-14	2.07627526498194e-13
ENSG00000132879	FBXO44	1.16569102842229	11.0101990476667	1.0196496518331e-17	1.69714177489742e-16
ENSG00000116663	FBXO6	0.889426319405946	10.4642149244992	1.15505202189051e-16	1.66109836809779e-15
ENSG00000116670	MAD2L2	0.471058980835334	4.95824778800323	3.89047318105825e-6	1.17299294653141e-5
ENSG00000177674	AGTRAP	-0.230524457488176	-1.75423816539758	0.0832032153406154	0.115226888179724
ENSG00000177000	MTHFR	-0.564696495556434	-4.88253014043035	5.23614816993091e-6	1.5450778167511398e-05
ENSG00000011021	CLCN6	-0.902725461577661	-10.0118734045152	8.77340455752792e-16	1.10134925249266e-14
ENSG00000242349	NA	-1.4525203837137	-2.62527335980402	0.0103621257868988	0.0174176040007039
ENSG00000175206	NPPA	-0.211496181272001	-0.310219577658549	0.757197375406935	0.798326149644109
ENSG00000120937	NPPB	1.45652065169096	1.92153243835422	0.0582111185250885	0.0835383467166897
ENSG00000083444	PLOD1	-0.325616277267977	-1.98164251470643	0.05093981397835	0.0740742212143766
ENSG00000116688	MFN2	-0.188291131705439	-2.10193943375731	0.0386913940148683	0.0578282857914444
ENSG00000116691	MIIP	-0.277655246798833	-2.39245946629143	0.0190705929372923	0.030257052248253
ENSG00000028137	TNFRSF1B	0.310841708075953	2.31657744709226	0.0230753604695008	0.0359777413611532
ENSG00000048707	VPS13D	-1.15043491534892	-9.98726600165108	9.8001134183475e-16	1.21987921464912e-14
ENSG00000162496	DHRS3	0.700771609155245	7.17564594801089	3.19686257357558e-10	1.82104572045238e-9
ENSG00000162494	LRRC38	-3.36479758786138	-7.05823913149806	5.38792333448254e-10	2.96479255341129e-9
ENSG00000162493	PDPN	-3.31757803215305	-15.1341790969136	3.09358333896344e-25	1.49471264060996e-23
ENSG00000116731	PRDM2	-0.697680136739514	-11.2277076837731	3.90445343639487e-18	6.90969941471093e-17
ENSG00000189337	KAZN	-0.912059934568981	-5.07387721628648	2.46166176040654e-6	7.66814489002333e-6
ENSG00000171729	TMEM51	0.0672234754692413	0.641201023091453	0.523217263177518	0.582692503026318
ENSG00000142634	EFHD2	-0.451825832969395	-3.41148857199944	0.00101389426926	0.00204422513129695
ENSG00000132906	CASP9	-1.042794040619	-9.00771040369573	8.20223638645815e-14	7.764090143968e-13
ENSG00000116138	DNAJC16	-0.247301736966499	-3.94331888474914	1.70811789488155e-4	3.93946421086005e-4
ENSG00000197312	DDI2	0.327974177403673	4.50335310848969	2.24051008667863e-5	5.97944197978687e-5
ENSG00000116786	PLEKHM2	0.240579208470911	3.31406955879686	0.00138087043263228	0.00272361991940041
ENSG00000162461	SLC25A34	0.018548835350344	0.0722596584207907	0.942574876200504	0.954513399964202
ENSG00000162458	FBLIM1	0.179535062029314	1.5193682962779	0.132595991930053	0.174816388261137
ENSG00000233954	UQCRHL	-4.8419610623549	-23.6150266921833	6.75802145963264e-38	1.26074644785813e-35
ENSG00000179743	NA	-0.905951890995516	-7.62266739331489	4.32365586879285e-11	2.76549264902979e-10
ENSG00000065526	SPEN	-0.3741642952669	-3.18095261783448	0.00208679189257854	0.00399227869265275
ENSG00000116809	ZBTB17	0.0185069913603244	0.224194658012635	0.823175069091738	0.853550063921586
ENSG00000183888	SRARP	0.377578226292071	0.780781313120389	0.437225916660266	0.500623860930925
ENSG00000173641	HSPB7	-0.271505801979528	-2.94112347538807	0.00427091315233763	0.00772202254168785
ENSG00000184908	CLCNKB	-2.17657086615668	-8.57805745875688	5.75732743904889e-13	4.86367434976759e-12
ENSG00000142627	EPHA2	-0.508266574785149	-3.73641289783391	3.47857084865731e-4	7.6172421974511e-4
ENSG00000142632	ARHGEF19	0.101381883043166	0.655173801851524	0.514227658988931	0.574156767709004
ENSG00000132881	CPLANE2	2.03836955811257	16.7156423673742	7.06563546670804e-28	4.86695464558063e-26
ENSG00000037637	FBXO42	-0.046901743740241	-0.69952080498793	0.486247273817643	0.548247576758045
ENSG00000055070	SZRD1	0.0443916024646249	0.735653698561458	0.464084018269116	0.526662431006317
ENSG00000157191	NECAP2	0.184721107559549	1.70294481655001	0.0924447786187284	0.126783568144452
ENSG00000080947	CROCCP3	0.158754478669673	0.692119046884296	0.490858309553804	0.552437899506211
ENSG00000215908	CROCCP2	-6.54784237607465	-34.0079877981154	1.8519870250004e-49	1.13072225999115e-46
ENSG00000058453	CROCC	-0.446584151861014	-3.23364145519097	0.00177443123095534	0.00343580226238894
ENSG00000117122	MFAP2	0.0710602713886882	0.282638020524638	0.778181312057504	0.815330061119843
ENSG00000159363	ATP13A2	0.099388539939675	0.971517821337715	0.334206694114944	0.396280395069908
ENSG00000117118	SDHB	0.222208035485583	2.05068233177986	0.043558358737875	0.0642658034454237
ENSG00000117115	PADI2	-0.915930405582614	-4.6869300785819	1.11647766249902e-5	3.12297541913512e-5
ENSG00000159339	PADI4	-0.859082840071612	-2.52054239791829	0.0136974644763563	0.0224016002491682
ENSG00000074964	ARHGEF10L	-0.104690468477124	-1.30573603586773	0.195369327696649	0.246704974111252
ENSG00000159423	ALDH4A1	-0.671921491431914	-3.56406311879942	6.1808868682825e-4	0.00129944705610848
ENSG00000169991	IFFO2	-0.183842193688091	-1.58097143657867	0.117814147212735	0.157304137709887
ENSG00000127481	UBR4	-0.411165200631567	-3.58168787267824	5.83243783214966e-4	0.00123197523134823
ENSG00000127463	EMC1	-0.497954578266547	-9.04865455766859	6.81261313679094e-14	6.51295513547159e-13
ENSG00000053372	MRTO4	0.515546706826195	5.32586561134716	8.93447241762832e-7	2.97786187378619e-6
ENSG00000162482	AKR7A3	7.07059090244608	14.1588917301143	1.54256954573544e-23	5.85304919161536e-22
ENSG00000053371	AKR7A2	0.284438378162575	3.97747636465124	1.51564260238566e-4	3.53562199292189e-4
ENSG00000040487	SLC66A1	0.249713303213976	2.45632152961699	0.0161929510165228	0.0261108905226813
ENSG00000077549	CAPZB	-0.596000031000387	-10.8255745557003	2.31063808967732e-17	3.66428463052488e-16
ENSG00000173436	MICOS10	-0.0965048538400755	-1.1768969887587999	0.2427120480172	0.298927950574641
ENSG00000158747	NBL1	0.132929804359375	0.798013449571854	0.427215434394637	0.490541777636242
ENSG00000162542	TMCO4	-0.532381393588502	-6.80662350141203	1.63928949829239e-9	8.33103917558205e-9
ENSG00000169914	OTUD3	-0.0350613203065349	-0.266032044337493	0.790896130670727	0.825753348400249
ENSG00000188257	PLA2G2A	-1.50585614037823	-3.10913149369194	0.00259581217189283	0.00487786081321552
ENSG00000127472	PLA2G5	-1.71900346220569	-14.0998638542465	1.96190485013719e-23	7.32008498528964e-22
ENSG00000162543	UBXN10	-0.660797253143771	-2.78703787047238	0.00663588591101889	0.0115817592979217
ENSG00000162545	CAMK2N1	-0.564975649524776	-3.81064534441557	2.70214738375793e-4	6.03512531736556e-4
ENSG00000090432	MUL1	-0.385717653732558	-5.38219101310345	7.10306616519607e-7	2.40081491522178e-6
ENSG00000183114	FAM43B	-1.45196316784027	-6.90998389456839	1.03897890126424e-9	5.45352270487743e-9
ENSG00000158825	CDA	-0.663534744113971	-3.44619321204586	9.07014113341379e-4	0.00184871222616106
ENSG00000158828	PINK1	0.112313270692663	0.881109671183426	0.380887099815995	0.444065230859166
ENSG00000117242	PINK1-AS	0.0811390826599485	0.980082468292184	0.329987878951866	0.391831434766749
ENSG00000244038	DDOST	0.258372736688613	3.67667062355443	4.25346621990867e-4	9.18677573015168e-4
ENSG00000117245	KIF17	0.139900430738916	0.884164084090416	0.379246255161311	0.442344190632749
ENSG00000189410	SH2D5	0.269036546485957	0.69381661941385	0.489798670312679	0.551418635457204
ENSG00000127483	HP1BP3	-0.456666262546973	-7.92127295278047	1.12605224571993e-11	7.90649961553061e-11
ENSG00000075151	EIF4G3	-0.258358482482229	-3.80863755543492	2.72077545261208e-4	6.0693265111971e-4
ENSG00000117298	ECE1	-0.705441165834412	-6.55481095477943	4.9449948900046e-9	2.35119190663865e-8
ENSG00000142794	NBPF3	2.51756412216787	12.5113702847879	1.48883397489878e-20	3.65594478077521e-19
ENSG00000162551	ALPL	-1.71794086957423	-12.0471327169908	1.09357484035357e-19	2.38456124279694e-18
ENSG00000076864	RAP1GAP	-0.0225588033652129	-0.132761224571233	0.894714212567453	0.913901239787531
ENSG00000090686	USP48	-0.242439162702597	-4.42293699984477	3.02613355058971e-5	7.91876599484141e-5
ENSG00000187942	LDLRAD2	-0.701209629945244	-4.38335848424839	3.50494963438615e-5	9.07974609239628e-5
ENSG00000142798	HSPG2	-0.713941174933893	-5.06585002552297	2.54152763723278e-6	7.88766155806626e-6
ENSG00000218510	LINC00339	-1.27867314571052	-8.66985747224527	3.79666221976738e-13	3.26902352153304e-12
ENSG00000070831	CDC42	-0.297285022590535	-4.36914172103865	3.69421713101376e-5	9.52778888321368e-5
ENSG00000184677	ZBTB40	-0.196643343036198	-1.86171113766114	0.066301067063824	0.0939107806391737
ENSG00000173372	C1QA	-0.10530566681174	-0.39998689440757	0.690227787484474	0.738500847657437
ENSG00000159189	C1QC	-0.874106694412052	-3.34531138582958	0.00125139456473993	0.00248870769819171
ENSG00000173369	C1QB	-1.03836100270775	-3.79768150407824	2.82460378695128e-4	6.27939061011745e-4
ENSG00000133216	EPHB2	-0.762465275646447	-3.73920678742928	3.44584420401077e-4	7.55666601604453e-4
ENSG00000004487	KDM1A	-0.40951273234924	-9.85675553044018	1.76354938757623e-15	2.10186294356024e-14
ENSG00000169641	LUZP1	-0.68025363604865	-4.70733844541461	1.03239858817343e-5	2.90229757981278e-5
ENSG00000125944	HNRNPR	0.121435127102122	1.72454233242694	0.0884559166021706	0.121710701884896
ENSG00000125945	ZNF436	0.475788984696403	4.94274218142465	4.13520264157329e-6	1.23954567912547e-5
ENSG00000249087	ZNF436-AS1	1.14869894538908	4.70297162852962	1.04985461102796e-5	2.94890153394555e-5
ENSG00000204219	TCEA3	-0.330304481655694	-2.52535266905841	0.0135252650773792	0.0221496416141621
ENSG00000088280	ASAP3	-0.437300579172723	-4.75876997178008	8.46904435406987e-6	2.41828664464002e-5
ENSG00000117318	ID3	-0.132894090631046	-0.79740033144083	0.427569256629482	0.490864124363008
ENSG00000142676	RPL11	0.133195079208644	0.963239315096478	0.338318086971358	0.400483700026375
ENSG00000011007	ELOA	-0.0951685496373518	-2.17719255869964	0.032401142842474	0.0491265549904177
ENSG00000057757	PITHD1	0.101832739511899	1.91199765428582	0.0594416766494893	0.0851466994514173
ENSG00000011009	LYPLA2	0.463238869260564	6.07744521999642	3.88491336684953e-8	1.5962727544669e-7
ENSG00000117308	GALE	0.390359670277831	3.74904427360374	3.33293098670534e-4	7.32939243834743e-4
ENSG00000117305	HMGCL	0.81194532465889	8.15460267825746	3.92197031903808e-12	2.95125520029801e-11
ENSG00000179163	FUCA1	0.118550144846596	0.896436842455788	0.37269803535947	0.435766017666121
ENSG00000188529	SRSF10	0.205884155882801	2.28823732399237	0.024752019482744	0.038338229438678303
ENSG00000142661	MYOM3	-0.18071104549924	-1.37247265520551	0.173736260691892	0.222674184505104
ENSG00000185436	IFNLR1	0.13316719336215	0.855862346333317	0.394619577189077	0.457968736893355
ENSG00000001460	STPG1	-2.00349332452025	-15.2026977734505	2.3613456375997e-25	1.15336707651779e-23
ENSG00000001461	NIPAL3	0.538464826710078	4.91750347465012	4.56603477679388e-6	1.36109585268299e-5
ENSG00000117602	RCAN3	0.506694879002257	5.49111830906479	4.5454243362499e-7	1.58705847893186e-6
ENSG00000184454	NCMAP	1.76825395867417	4.91285580823105	4.6500128225551e-6	1.38278915259631e-5
ENSG00000133226	SRRM1	-0.850467950271589	-5.50753901362866	4.24828324156764e-7	1.49067242687399e-6
ENSG00000169504	CLIC4	-0.672796087579308	-5.58926694991595	3.03088453085022e-7	1.08359970770243e-6
ENSG00000020633	RUNX3	1.16773996238352	4.91681499625876	4.57838077454846e-6	1.36417059813077e-5
ENSG00000117614	SYF2	0.304968653305733	4.36149230388038	3.80010506932838e-5	9.79336363991152e-5
ENSG00000117616	RSRP1	-0.0621164035285933	-0.334226050572772	0.73907998246955	0.782603257747812
ENSG00000272432	NA	1.38724969220472	6.89305977269214	1.11964510846465e-9	5.85633687573876e-9
ENSG00000204178	MACO1	-0.0166301111864793	-0.288366636719062	0.773808845942958	0.811508464920816
ENSG00000157978	LDLRAP1	0.244537078773889	2.75634444551911	0.00723118486248674	0.0125409005904354
ENSG00000117643	MAN1C1	-0.264251500368207	-2.67083842115201	0.00915599723428008	0.0155793456867051
ENSG00000162430	SELENON	-0.95546074068065	-10.0080295757722	8.92637008991058e-16	1.11846084932536e-14
ENSG00000117640	MTFR1L	-0.10084264512592	-1.50915817647065	0.135181626312176	0.177876136816727
ENSG00000182749	PAQR7	-0.429486770090851	-4.01604414903885	1.32331622091503e-4	3.11893024729438e-4
ENSG00000117632	STMN1	0.744431969547597	4.47360288489548	2.5048636001188e-5	6.62700962710179e-5
ENSG00000158006	PAFAH2	0.180033401778632	1.92684372710404	0.0575350430574766	0.0826712343119412
ENSG00000158008	EXTL1	2.7781440810451	9.38156381453545	1.5079418150666798e-14	1.58797325934608e-13
ENSG00000158014	SLC30A2	-0.197100370228565	-0.681942974255778	0.49723653006988	0.55834150408783
ENSG00000158022	TRIM63	0.0570194415216463	0.419443671979746	0.676011483292542	0.726124449706951
ENSG00000175087	PDIK1L	0.190040060381537	1.6147376338507	0.11028875582791	0.148302990117178
ENSG00000142675	CNKSR1	-1.61299790144779	-7.52023397220146	6.849372953559e-11	4.25929525519465e-10
ENSG00000236155	ZPLD2P	-0.289520806068908	-1.15398436054426	0.251928234959228	0.309060192891803
ENSG00000130695	CEP85	-0.927276200816836	-3.96281471547969	1.59556608701684e-4	3.70533258658544e-4
ENSG00000142669	SH3BGRL3	-0.704933337910995	-4.4265037690146	2.98623660840192e-5	7.82746208855665e-5
ENSG00000158062	UBXN11	-1.56672504811325	-12.6614741244384	7.85403442028291e-21	2.00943600634743e-19
ENSG00000169442	CD52	1.48295020641501	5.98819439445399	5.6809940681893e-8	2.26901909972996e-7
ENSG00000176083	ZNF683	2.9571933315398	6.19117593377567	2.38746787181475e-8	1.01418306306818e-7
ENSG00000117682	DHDDS	-0.343329119500117	-3.80944837085305	2.71323807585634e-4	6.0568744947486e-4
ENSG00000198830	HMGN2	1.30198614599368	14.6854352344427	1.84129267592667e-24	7.97814297517648e-23
ENSG00000117676	RPS6KA1	1.77276708380478	16.129438669898	6.48828346244727e-27	4.05351737058566e-25
ENSG00000117713	ARID1A	-0.391804922533499	-5.89620254083277	8.38835485126769e-8	3.27345677984392e-7
ENSG00000060642	PIGV	-0.58150729900741	-6.00361122910648	5.32075286464095e-8	2.13529586130437e-7
ENSG00000204160	ZDHHC18	0.684703766160798	7.69298416437063	3.15131895991917e-11	2.05978181360751e-10
ENSG00000142751	GPN2	-0.0701089241485353	-0.982017796851488	0.329039452302273	0.390843466866301
ENSG00000198746	GPATCH3	-0.0935200901745237	-1.31170763365571	0.193355194164489	0.244621547331394
ENSG00000090273	NUDC	0.0383865101905663	0.349006552122459	0.727997529249436	0.773123245800002
ENSG00000131910	NR0B2	0.543703622136509	2.78150480922333	0.00673976784574674	0.0117478019340864
ENSG00000253368	TRNP1	0.339648436806924	3.28843880431771	0.00149638338196876	0.00293293763119866
ENSG00000158246	TENT5B	-1.59046379432125	-7.66067225547802	3.64444118266723e-11	2.36369550775404e-10
ENSG00000090020	SLC9A1	-0.253508238866823	-2.10216532472831	0.0386710317094511	0.0578053509365558
ENSG00000214973	CHCHD3P3	3.83023679363846	9.60780214575073	5.42180683586212e-15	5.99388554891358e-14
ENSG00000142784	WDTC1	-0.357790305255573	-5.1532491295096	1.79304740483518e-6	5.70851214547194e-6
ENSG00000186501	TMEM222	0.250821756464738	2.94910261413759	0.00417279993267999	0.00756091308454844
ENSG00000142765	SYTL1	0.5554932404462	2.39873852822746	0.01876872409785	0.029845093178918
ENSG00000142733	MAP3K6	-0.810647224630035	-3.79218390345839	2.878117874698e-4	6.39095375978568e-4
ENSG00000142748	FCN3	-1.79866527708754	-5.86181141657456	9.69883940361204e-8	3.74137883025034e-7
ENSG00000181773	GPR3	-1.8377152690355	-5.85038690962657	1.01773256617062e-7	3.91359399622208e-7
ENSG00000009780	FAM76A	-0.102948413910358	-1.26141382312205	0.210810508757441	0.264117783194659
ENSG00000117758	STX12	-0.106441782239602	-1.34307964074567	0.183028500986134	0.233137868681437
ENSG00000117751	PPP1R8	0.0968836610419173	1.81872853594706	0.0726795846549043	0.102052287380794
ENSG00000130775	THEMIS2	-0.30552592101474	-1.66521812394694	0.0997648236239818	0.135521957010247
ENSG00000117748	RPA2	0.307409872009632	4.095725831998	9.97438129998004e-5	2.39285389571945e-4
ENSG00000158156	XKR8	0.647007957766082	8.23547687379065	2.71965964036425e-12	2.10671674102495e-11
ENSG00000158161	EYA3	0.354518407915529	3.80934336774522	2.71421306460628e-4	6.05804418142099e-4
ENSG00000169403	PTAFR	-0.508125353564473	-2.45112669493393	0.0164116023126743	0.0264253946612133
ENSG00000126698	DNAJC8	0.365876046024031	6.11769369272225	3.27110750650668e-8	1.35567775462504e-7
ENSG00000130770	ATP5IF1	0.871492412759205	6.4771518663361	6.93603111953959e-9	3.21812677021264e-8
ENSG00000270605	NA	0.195709514029807	0.901117117050364	0.370219748003576	0.433170004806972
ENSG00000130766	SESN2	-0.0451728391116388	-0.237826668168108	0.812621080888132	0.844652014070241
ENSG00000130772	MED18	-0.557709561087184	-5.5902025157071	3.01915809536463e-7	1.07969466285777e-6
ENSG00000204138	PHACTR4	-0.303983715748222	-3.36758973607523	0.0011661367181269	0.00232915217812351
